y,x_ 1,x_ 2,x_ 3,x_ 4,x_ 5,x_ 6,x_ 7,x_ 8,x_ 9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,C_ 1,C_ 2,C_ 3,C_ 4,C_ 5
-0.4578389873664631,0.14398637822004373,0.02260189469810045,-0.28501046663572555,-0.7435488629741859,2.456093251294531,0.1446172779282351,-0.6147270963455553,-0.9121041112564557,0.3566176452021693,2.355839101033869e-16,-1.5716019848731515,0.7512512562247204,0.8196793890394606,1.9874362786499715e-17,0.5873067256858121,2.2498343057845083e-16,-0.6229813544090022,0.5731488670507959,-0.4401016711250766,-0.407238127510133,-0.2372846837570639,9.841236193590894e-16,0.2181386894307018,-0.07660415963281063,-1.326698395136205,-0.2583939351858005,0.0537168646348656,3.828355257328126e-17,0.7305067960590602,-0.3246795306741332,-0.6644704877511369,3.4172035356422197e-16,1.5414746636375802,-0.29723788079472424,0.06554006460007228,-0.7738958952780851,-0.2497140189140463,-1.0386030975730196,0.43221430852245335,0.18728758229962653,-6.183520643481884e-17,-0.19370489880002253,-0.3469892205134995,-0.6488010981760409,0.445349613480293,3.6966534169778935e-16,-0.4241493606505061,-0.20990152589069108,1.0531084435605234,1.939947458625849e-16,0.8857335031370771,0.8127565932675462,-0.6213182332958836,0.6294195488445713,-1.0292125770225582,0.6056103507279194,-1.8198826284338502e-15,-0.15694090161254085,-1.4226862111087972,-0.44785469540789324,-0.865501640814211,0.4981077811910172,-1.967551033498325,-1.247287595566534e-16,0.7725969939708378,-0.02099608048069937,3.6554093085783276e-15,3.210283444699248e-16,-1.043585246957623,0.3852715256727347,-0.830066606918474,-1.2831770126161228,3.156778720620927e-16,-1.0513279518286556,-0.12358059375963082,0.3274950450859385,0.032056731189890636,0.727484277346468,-0.80803695467679,0.2696933553937225,0.4752469283750376,-0.07591262641308223,-0.9904210993010923,-0.21007209419914818,0.037333480207110636,0.10849283359779391,-1.504796398601386,-0.2842517954267974,0.05642518464206172,0.32197384797422596,-1.6490327438920596,0.13826280741922306,0.0979380642555169,0.8378344170795795,1.7041492430868201,2.0,1.0,1.0,3.0,4.0
-0.8442926920539439,0.5168064980982243,0.8667053589174624,-0.2673960260496164,2.1190778600454073e-15,-0.3281814077204478,-0.6263430344518602,-0.612433693043252,-1.1371754681039212,-8.18789480661053e-17,-0.0777341856406084,2.2823108864658716e-15,-0.29543948888213784,0.21084955957619114,-0.5189120489542571,-1.6647386100802313,-0.6447968657696934,-1.124490638084732,-1.7113703436490155,-4.781528708328799e-16,-0.5311062360828065,-0.75356109639068,-0.6238627643241031,0.13289909836763764,0.9833593590184632,-6.971167829041681e-17,-1.4771203536929582,-0.7661448364709142,0.9959660609057722,-1.4530242237650897,4.0314973581701e-16,-0.4128316874069649,0.5153648699113939,-0.8985493051102009,1.423816234088139,0.697287882833262,0.2545381296434708,2.360895949955905e-16,0.8301500211632695,-0.22318900326193,-0.6916308788765345,0.028721523763016916,0.8876184713571543,-0.2994593247416792,0.25449976176955613,-0.06103875188365078,-0.32978753134894545,4.42568356391672e-16,-1.7585782937035992,1.2761184191093753e-17,-1.676883123105652,-0.531174205245864,-0.7485410652706938,-1.08344836115996,0.5472513893373713,0.5057440169116546,-1.0349474352133712,0.685990122392932,-0.8896827670698528,-0.5342701895416426,0.08666173817482983,-1.1976192163492925,-0.43150324139082724,1.2994655856408082e-16,-1.247287595566534e-16,-0.16569890072697602,-1.0333047177778154,-0.8726814028078353,0.47683302282929835,-0.6574281399411938,-1.855727892973719,0.0192158326784527,-0.008386798763754727,-1.256087051818006,-0.9387870624987367,-0.12789780290470124,-1.390273243872503,0.05937238072621288,-1.001428483597836,-0.6864341427944342,0.4145343173038274,0.09081788266527527,-3.6190386906612247e-16,-1.1918490077199753,1.3077394464480042e-15,0.9471657984526956,-0.17856380203747246,-1.387955818090343,-4.744266994764477e-17,0.937781950064713,-0.5565461995635688,-0.21875377008633634,-0.9124840946283009,-0.18388145768420722,-0.28753760774835974,0.06151882798075671,1.0,1.0,1.0,2.0,2.0
-0.7758134187264243,1.212469384475039,-0.9280076303260495,-0.0529095891232671,-0.2100281898653571,0.4789575131518554,1.1296184871035478e-15,-0.14386408501954395,1.7410315613439954e-16,-0.36458902427461637,2.355839101033869e-16,0.40213156061364086,5.544427032615993e-16,-0.8364356588871437,-0.36169411122114187,-0.4619079241165793,2.2498343057845083e-16,-0.6260223738594345,-0.16643501095366897,-0.4004609099839824,3.926886945011195e-15,-0.4848164928290198,-1.1030486867441514,-0.060345752852446914,-0.2732558988616542,1.563073368178642,0.1455307042907415,-0.9956566291109152,1.2766817802057857,0.36641242631823967,0.028223100080636967,6.872809200060493e-16,0.07250527153066999,-0.8235591665923423,-0.6904787407439499,0.9276739371690123,1.1112340511293592,-0.9647966440524111,1.0224440574196956,-0.42670448674731326,-0.11610297305307717,-0.3747055163618189,0.6746619450635584,-0.5061573955084855,-0.38929471341499045,1.357066414885265,-0.3956369105319492,-0.22999246464553688,0.027556946607739292,-0.010748798951645329,-0.8620334857109814,0.8170168772997511,0.273649219246444,0.5626835817765544,0.4390667842636334,-0.32075755367684994,-0.7733883884492723,0.33593961680029877,0.059118848561649485,-0.28073833503501144,-0.08058089415643126,8.617138010898745e-17,0.10304568173082733,0.04363521230459526,-0.7527417881946733,0.29488585953773727,-0.41026141727598775,3.6554093085783276e-15,-1.1842831231920652,0.23946194340434823,0.00987220702268411,0.13890167027073708,1.2399893521787462e-16,0.07237110675654236,-1.3790103757239651,-0.47702560760150764,-0.21146554458265812,4.4200754167889047e-16,-0.1411559520609407,1.2792756638889766,0.536851039500996,-1.1343789046482198,-3.6190386906612247e-16,-1.3442089818499352e-16,-0.22348373928798623,0.44683000934763517,-0.3101654762644472,-0.017274468683122598,0.09764148650710254,-0.31610669744182557,-0.17456193869937575,-0.7706964086791118,0.6510217734590039,-0.8439383710090937,-0.10459233483608554,-1.0527543785031808,0.0,1.0,4.0,3.0,0.0
0.38349857292040673,-0.8206303789159959,-1.3896456717294112,-1.1977052783204927,-1.5318631932231879,-1.787671303259434,1.1296184871035478e-15,-1.1047895635450156,-1.851162921623566,-0.9946757204662375,-1.114715303714912,-0.7766302383339558,-1.2975905285785734,-0.4469935903409353,-1.7451884251822718,-0.874452129479671,-1.3174853969068494,-0.6087295888186771,-1.3072814323713366,-0.9426528810781658,-0.194887200279083,-2.1984994736771677,-1.0642511398130874,-0.16974262930644146,-0.5304519731422938,-0.6735061916184875,-0.09087419010085096,-0.5487650565802339,-2.0215417188768128,-0.6981331884031765,-0.7220760135654235,-1.0712285160996449,-1.642841244850916,-1.051555872358076,4.123685520036296e-16,-1.2271535228280506,-1.7743301479453408,-1.27128323242167,8.665155314147564e-17,-0.5034228528396933,-0.8699427364958315,-1.2098747526169844,-1.993520079178032,-0.9899257945922538,-0.8158834677314061,-0.8477512453135002,-0.8097842196014292,-1.373819289010292,-0.2010674442995002,1.2761184191093753e-17,-0.10705641551896465,-1.7215312585872722,-0.17577392369508624,-0.3957006943888622,1.3422471623558073e-15,-0.6493664423240956,-1.0388224167034035,-0.8566468404344056,-1.7168430485252177,2.7138785046392715e-17,-1.2153211419995462,-0.5626125427791974,-1.066036269813851,1.2994655856408082e-16,-2.11691164397714,-1.3351737936638435,-2.2736113831304756,-1.3389117824145276,-1.2453661724319578,0.673772553328312,0.399386568011476,-0.8827537200608672,-0.8071406794525602,-1.2685747147313295,-0.6356516631242166,3.294322486759765e-16,-0.521078460171329,-0.29921625394372936,-1.3035214431426276,-1.4057684146385419,-0.9549091555749181,-1.598156448696905,-2.482330083414623,-1.3442089818499352e-16,0.21465447428236797,-0.7203227979795339,-0.5916618356562288,0.41800982133144127,0.05663430995864281,-1.308287428280822,-1.810286708390856,-0.3171860740950349,-1.3528178740863142,-0.12514557104076188,-1.2969804466865626,-1.1065950918708802,4.0,0.0,2.0,2.0,1.0
0.7452576996733244,-1.6587073273697461,-0.19509171410099296,-0.7110900839285796,-0.25411517468438105,4.11287165940683e-16,-1.564791467411374,-0.335562201844215,0.26737419726861134,-1.1063923575856573,2.355839101033869e-16,2.2823108864658716e-15,-1.078534980530356,-0.4250586215772854,1.9874362786499715e-17,-0.3510802467157053,-1.59368671048741,-0.5942048498288645,-0.1922604575249331,-4.781528708328799e-16,3.926886945011195e-15,-0.025456789442534482,0.18049093417017992,-0.40705933593816157,-0.5958324661890072,-0.6456127072316992,0.1843710145565021,0.45259728896710666,-0.1371755691341541,-0.4333472469382487,-2.132650961446713,6.872809200060493e-16,-0.011661486245262611,-0.13105894263054396,-0.7256915009955066,-0.8134027757712421,0.32608313373278414,-0.3603176259193069,-0.3226689910667139,-0.44241057768023206,-0.44891674707383394,-1.3388858781467778,0.024009466409632432,-1.3992428190808497,-0.42882621332099724,-0.5816281051059146,-0.3914633743733862,4.42568356391672e-16,1.023110133805804,1.2761184191093753e-17,-0.11091736239636425,-0.3847433012289762,-0.09948660007022954,-0.3913174631146118,-1.1653620642997558,-6.609092358356814e-16,-0.2079608133251655,-0.14828999531472606,0.38282882148477765,-0.8706422278169409,-1.5324145816293449,0.015858977239112643,-1.8606625806404224,1.2994655856408082e-16,0.3514761238411484,0.4101408028012988,0.22479546336409023,0.5753095211220718,3.210283444699248e-16,-0.8110212579873861,-0.6577093458262075,-1.3725209611199294,-0.19846384126214173,-1.1954859587117865,-0.2429946883482405,-0.6840374055671337,-0.2974269046777122,4.4200754167889047e-16,-1.2529090181802252,-1.0030188747712652,0.574961110376731,0.02204048527098735,-0.6671438077780852,-1.7659419472716986,-1.4264538032817058,-0.15532860188827252,-0.30942860385335813,0.1460411514979441,-0.15600755299565602,-1.133631341409422e-16,0.44444230414864805,0.1475804976926788,-0.7265161024984204,-0.12338780674703698,1.8612562471657035e-17,0.07463119311133383,1.0,0.0,4.0,3.0,3.0
1.2431441225524664,-1.4237720810564591,-1.3450573303937379,-2.3513167574514524,-0.7898781640475153,4.11287165940683e-16,-1.6128008214933092,-1.1800050503773303,0.16445129794978666,-0.8849712239695737,-1.0536683692480167,-0.7013420298604224,-0.03614212808490517,-0.6033015400232553,-1.1308909143592762,-2.2990702321501613,-1.1074458686661752,-3.494679293422368e-16,-0.32618541841069054,-2.160383442891254,-2.6687417575179477,-1.945744740036427,9.841236193590894e-16,-1.2937101450548931,0.26999009004315766,0.06392701479502914,-1.806098825961115,-1.893014656554195,-0.20934572961126557,-1.3731878562044884,-0.09057685607126319,-0.6469298006817259,-0.04031664627421307,-0.20822125481575723,0.5521513700909618,-1.0240671025631611,-0.947520209727849,0.024960747242396428,0.47899431925221486,-0.4219943557064915,-1.1729250416876764,-1.455622921839269,5.885519648615288e-16,0.2636177418242139,-0.6847773647821795,-0.9133727373317102,-1.203305980668329,0.38972223079816887,-1.1200580307015078,0.7861563011043892,-1.1893465091502995,-0.006966624042208107,-1.4505569180752256,-2.8813602188708773,1.5996470199205521,-0.23681423872355764,-0.9392151512340596,-0.18953119848032074,-0.8385486723335994,0.08627042140973272,-1.1931248442313385,-1.4052406820668921,-1.9547676010243078,0.07815809113050771,-0.6456033131737359,-0.6347040080554395,-1.2616170734376779e-15,3.6554093085783276e-15,-0.6702431351541714,0.2967218403061078,-1.1527159286435635,1.3237183270807888,-1.1778929843493215,1.3530298241253458,-1.6846280044859732,-1.0313166647101857,-1.6748622494335363,4.4200754167889047e-16,7.76503044870183e-16,-0.1236268341819676,-0.14000876089148925,-0.17755806963331014,-1.5786840262412796,-1.1698709906188287,1.3077394464480042e-15,-1.262987254045951,2.7909773257937962e-16,-1.3862887075068604,-0.8274041576566487,-1.133631341409422e-16,0.010038768024294669,-0.9924135762196756,-0.6569530291230236,0.42923236823427796,-0.8230105983163147,0.20154986512872825,3.0,0.0,2.0,2.0,3.0
1.2530685609971313,-1.2726849803754734,-0.06744002744162925,-1.8653484797645012,-1.4138324450566517,-1.7047798648216472,-1.2940723717705545,-0.9950781526355835,-1.7092933228007747,-2.4367492261995545,2.355839101033869e-16,2.2823108864658716e-15,5.544427032615993e-16,-1.141724038130333,-1.6209579010210635,-1.4280468917925409,2.2498343057845083e-16,-2.6208458890182547,-1.5900716248698465,-4.781528708328799e-16,3.926886945011195e-15,-2.0045161707701378,9.841236193590894e-16,-0.9113885755519656,-0.3301335204500877,-1.7898677902122457,-1.7742139995362118,-1.2327264962886246,-0.522085034135525,-1.4217490615171657,4.0314973581701e-16,-0.6419384767175331,3.4172035356422197e-16,-3.8792498625137823e-16,-1.0465507753782088,-1.6785495620396298,-2.110137245542984,-0.9412435176516029,-1.6814572332505726,-1.3929288081716562,-1.5650131792908833e-16,-2.6883683748551723,5.885519648615288e-16,6.846375318521799e-16,-1.2501790384014888,-0.3513434776217956,-1.1030522657502715,-1.4350426888642176,-1.1894168003872567,-0.7516663346971325,-0.8672157499034264,1.022902112575987e-15,-0.5289631769799218,-0.6162534490735362,-1.1387254008740169,-0.43193586084769753,-1.5900631994145764,-1.6623631477322003,-1.3175713848511634,-0.5632564673587883,-0.1820936061343841,-0.19963825683278671,-0.9480999890491807,-1.118210518698047,-0.2857249120811451,-2.6442546069858746,-0.7423030475134018,-0.26301871983825703,-1.3151910652418182,-2.2651022505167764,-1.099651642328029,-1.354054789889025,-0.8381268403535017,-1.1005061179774225,1.112866412779026e-15,3.294322486759765e-16,-1.7221518329038458e-15,4.4200754167889047e-16,-1.67170291715124,-2.00534887250556,-1.080129787600548,-1.0274632860657846,-1.3662941166175977,-1.895740032880725,-1.2107386589648443,-0.7181313233284925,-1.5602030775733153,-2.012447604295775,-1.6064399431119145,-1.133631341409422e-16,-0.4449239619913432,-0.1942954227491034,4.544168658930873e-16,-1.5020011999828946,-1.599568608980327,-0.45190854677857556,4.0,0.0,4.0,2.0,0.0
-0.34019039242310484,0.3490793407713089,-0.20829267409554772,0.12013990012282341,0.3077029427265867,-0.32033848972477547,0.35202444883906253,-2.8234689718517745e-16,-1.5019957526218617,0.31991905009240157,-0.020840032207089697,-0.23437705124069502,-0.019756739073031063,-4.4937598615780146e-17,-0.15237267305630636,0.009849764074678267,0.2029836188132393,1.064435800870688,0.12037035388906721,0.9712731519421147,-0.26541518930368957,1.3973000929765915,9.841236193590894e-16,-0.41677696744347276,0.4390631326048046,0.05182094873460804,-0.051091673682768235,1.7243151351209464e-16,-0.0817532709839054,0.20655438177440752,-0.6527819874689452,1.0790882131465036,-0.07764399915978337,0.3168523910957106,0.41790628581773226,1.1970355494205822,0.49452523130883674,0.17275492266202108,-0.05712723298113969,0.6035907536623253,-0.7184095581480558,0.7412311208176636,-0.03882742513195249,-0.24143351429145038,0.7137901118671488,-2.7078610356711136e-18,3.6966534169778935e-16,4.42568356391672e-16,-0.9055639341768298,-0.793803072788014,0.09125971680036983,0.4826545690769893,-0.2722042029103403,0.3013999558194674,-0.3212704756573106,-0.23949943165279702,0.5800339132721425,0.26226920241725193,1.3643704639971803e-16,0.3188927241483149,0.09415054540597893,0.01031126821055076,1.9910445447645125e-15,0.33937796722575586,-0.11508512158875164,-0.4918001424507827,0.9075214331643162,1.7762594342801068,3.210283444699248e-16,-0.2790822648135015,0.47824418880218905,0.15888447325757005,1.2399893521787462e-16,-0.4085137912421379,0.3550170000922937,0.8233251419389088,-0.14061231981976544,0.5187679234207917,-0.01719531974132491,-0.47418843788702314,0.8230506283234343,-6.196593625814827e-17,-3.6190386906612247e-16,-0.07213273248281643,0.893198649754211,-0.9692067643773862,0.42123719779925634,0.14655582775929135,0.28324693865882833,-0.1535254186138206,0.8582341845884026,1.4081499260252615,-0.17798449128575286,0.9909665724972926,1.1189518599364503,0.17425205305868577,1.0,1.0,2.0,4.0,4.0
-0.6524598056988719,0.7536281481777177,0.38193855424537687,0.03626791512223785,-0.14262118670362064,-0.2972481412011793,0.30921041415838896,0.1599205891348518,0.2424712455327832,0.5527723767985177,1.1552166406730209,1.410734237013016,1.320748000368634,1.1172791865505383,0.682176776607448,0.31007501764745415,-0.17313678190359075,-3.494679293422368e-16,-0.08235703591529954,0.3522814451569141,3.926886945011195e-15,3.335893652814882e-15,1.2559325750608403,0.840194708890547,1.181681685049964,-6.971167829041681e-17,0.4302526727989482,0.7845864369894321,1.444750424720271,-0.1244573461193048,4.0314973581701e-16,0.7231152927698309,-0.10437496134583214,-0.5971674881670543,4.123685520036296e-16,0.14079777629149998,0.7565140256661006,1.201884431838369,0.9979421334013159,-0.23612120198890635,-0.4233293923973144,1.1168896578196514,0.7658137001397899,1.2431399614275715,1.5406139052083285,0.8154187000307559,0.062304865182052006,4.42568356391672e-16,1.24016509193347,0.5180701804982413,1.7683793553884763,-0.5991652956494575,6.175615574477434e-17,1.0248741252110176,0.37230517899775367,0.27004524271065133,1.1225588360098805e-15,-1.8198826284338502e-15,1.629053440333864,2.7138785046392715e-17,0.7332556523265522,0.027403872096750038,1.633975597913869,0.8034345473656715,-1.1195537659889272,0.5208876284499391,-0.21584333594698799,0.3932209594376213,0.9104911250412099,0.6907241967219966,0.0012047469158726757,0.7698086847121673,1.2399893521787462e-16,0.8863678554735089,1.112866412779026e-15,-0.9972331149873598,1.254617965231983,1.2271121489252104,0.1672944282143592,0.9311185102132892,0.5986839493927771,-0.9492101009474727,-1.0211270938704804,0.7299155711927233,1.0563562528816224,-9.748299728416009e-17,0.7196068547755982,6.686286979764987e-16,1.8418332924393566,1.3683981033719839,0.26163832812412774,0.7145063978270996,1.4289891556373013,-0.09521074516452357,0.9715865921291135,0.5623768682208748,2.0,1.0,0.0,3.0,4.0
0.47285489697416605,-7.954564967643979e-16,0.3534091714777476,2.8083155955743604e-15,-0.6851072362156444,-0.0014255219221155158,-0.09944444732208008,0.8834348355995878,0.6178457598126688,-8.18789480661053e-17,0.508440224995714,-1.6984516269613599,-1.0519783885629073,-1.7353461302278794,-0.38008396188070986,-0.1907893556346176,1.1013039438755856,-0.6030616393904856,-0.4779265514079114,0.570029229106147,-0.3690692636269752,3.335893652814882e-15,-0.4024446139133377,-0.501824270148509,-0.44003293987261033,-0.6776108622618264,0.15486258985568216,0.3256754988739953,0.06866135511748649,-1.3334800065380779,4.0314973581701e-16,-1.8325335119488082,0.9302880062242963,-0.018845175679927783,0.5430561660336422,-0.7643995332270981,0.34936043071605094,1.4305013061925922,0.5624550303242597,1.0288595385793706,-0.05912546471250736,1.1312186527875114,-0.5409141624783649,-0.2201922776854604,-0.2262681401653846,-0.680392669293999,3.6966534169778935e-16,4.42568356391672e-16,0.8842799662818841,-0.2620536722165581,0.015731963995256545,-0.3909337772071908,-0.10459640254709848,0.27719062033871045,-0.3830722847471984,-1.8382555466523587,-0.7619689071678146,-1.8198826284338502e-15,-0.42428865072603966,2.0642490442207695,-0.4280060457304884,0.12771787393446019,0.12517725164420332,0.003609920851774631,-1.088797169975612,1.0380099837763033,-0.08783445952035938,3.6554093085783276e-15,3.210283444699248e-16,-1.750233944703188e-16,1.0335741590266614,-0.15151544843775214,1.2399893521787462e-16,-1.3167571981296795,0.3352302133169504,0.12309008068110945,0.32810726491278236,-0.010589492485134406,7.76503044870183e-16,0.23631565068890995,0.4176493287511231,1.5402690382334805,-0.8677269030916621,-0.3325513583005303,0.9641207486394049,0.6404543660484858,0.5715977218446364,1.390189876487078,0.05340344150330962,0.6374723042980847,-4.360635012383145e-16,1.048343348266271,-1.912920083103242,-0.5268632521131212,-1.9960704166725558,-0.424723690688416,0.0,1.0,1.0,2.0,3.0
